,id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews
20253,959020382541954494,Monserrat,-34.6115255,-58.37389779999999,Entire home/apt,40265.0,1,43
20254,959224437109984886,Palermo,-34.57796,-58.41206,Entire home/apt,164283.0,5,3
20255,959286767691800936,Recoleta,-34.588931422635135,-58.39067370888255,Entire home/apt,34657.0,5,4
20256,959302320948474939,Belgrano,-34.5563748,-58.46407699999999,Entire home/apt,195267.0,1,4
20257,959319771733071481,Balvanera,-34.611077880809766,-58.39492949780357,Entire home/apt,25205.0,3,0
20258,959326151264005867,Recoleta,-34.5939439,-58.39173509999999,Entire home/apt,31507.0,1,70
20259,959327847786034240,Boedo,-34.6218475,-58.42449129999999,Entire home/apt,34657.0,2,10
20260,959329211731428482,Villa Urquiza,-34.56656,-58.47348,Entire home/apt,71562.0,4,15
20264,959352226555035797,Palermo,-34.5796824,-58.4342526,Entire home/apt,29553.0,2,44
20265,959354711734066607,Colegiales,-34.5683754,-58.4495845,Entire home/apt,68296.0,1,20
20266,959356418342047378,Recoleta,-34.58635,-58.39606,Entire home/apt,30005.0,2,71
20267,959368737985078079,Palermo,-34.57084116820309,-58.43486208468676,Entire home/apt,46588.0,2,51
20268,959373250254719271,Villa Urquiza,-34.570928409595346,-58.47398800706273,Entire home/apt,25510.0,1,0
20269,959385632356464094,Belgrano,-34.55408924001646,-58.45605712724084,Entire home/apt,68264.0,1,22
20270,959386628078636640,Balvanera,-34.60565,-58.39954,Entire home/apt,115524.0,1,2
20271,959388680165096731,Palermo,-34.5778464,-58.4137049,Entire home/apt,42009.0,1,2
20272,959405049366788096,Recoleta,-34.5879385,-58.38730109999999,Entire home/apt,110273.0,2,20
20273,959410122162114151,Constitucion,-34.620027,-58.3876875,Entire home/apt,100821.0,2,7
20274,959413481972506417,Palermo,-34.5739502,-58.43917279999999,Entire home/apt,28503.0,1,24
20276,959431753763552781,Retiro,-34.59272866913188,-58.37891863700185,Entire home/apt,31507.0,14,1
20277,959461686041457750,San Nicolas,-34.6038472,-58.3783977,Entire home/apt,28356.0,1,8
20278,959478810496559521,Palermo,-34.58010393290197,-58.42940395934601,Entire home/apt,28051.0,2,28
20279,959510332078650333,Belgrano,-34.55728870000001,-58.45907093121338,Entire home/apt,37237.0,4,6
20280,959511371629226562,Palermo,-34.5881168,-58.4112022,Entire home/apt,39310.0,2,44
20281,959526981524780674,Monserrat,-34.6115255,-58.37389779999999,Entire home/apt,36558.0,2,1
20282,959534026468628090,Palermo,-34.58715,-58.42277,Entire home/apt,43206.0,3,50
20283,959567993647161083,Palermo,-34.5795489,-58.413624,Entire home/apt,73515.0,28,8
20284,959575474629049869,Almagro,-34.61536,-58.42864,Entire home/apt,58812.0,1,3
20285,959579179014867527,Palermo,-34.581287469093155,-58.43446679161642,Entire home/apt,125385.0,3,32
20286,959590801096054406,Colegiales,-34.57948,-58.4538,Private room,31507.0,1,0
20287,959619611308541045,San Nicolas,-34.59918,-58.3794,Entire home/apt,19954.0,1,60
20289,959631260212905646,Retiro,-34.5881123,-58.38367880000001,Entire home/apt,27306.0,3,21
20290,959644466776871144,Palermo,-34.577836057919974,-58.42369303107262,Entire home/apt,35781.0,2,56
20291,959645819199513448,Belgrano,-34.5556532,-58.44822620000001,Entire home/apt,29406.0,1,39
20292,959661324855511814,Colegiales,-34.57768121624076,-58.45714169896986,Private room,16803.0,3,8
20293,959674487691008334,Nuñez,-34.5562002,-58.4643194,Entire home/apt,38858.0,2,36
20294,959683244914726777,Caballito,-34.61393741724384,-58.43758792360946,Entire home/apt,28356.0,2,23
20295,959689504448167660,Belgrano,-34.55413,-58.45064,Entire home/apt,49507.0,1,45
20296,959694623245607916,Palermo,-34.58269230947647,-58.41789406508725,Entire home/apt,54013.0,2,40
20297,959698209802395399,Belgrano,-34.552830925842166,-58.44910322968858,Entire home/apt,49056.0,1,33
20298,959724019734785080,Villa Urquiza,-34.57171180255766,-58.4909042201361,Entire home/apt,47260.0,4,11
20299,959846810428245243,Recoleta,-34.59088012153059,-58.39643307836178,Entire home/apt,47113.0,2,38
20300,959848245799685540,Palermo,-34.5968676,-58.4160841,Entire home/apt,78766.0,90,0
20301,959951771128196438,Palermo,-34.56956652008136,-58.43617971986532,Entire home/apt,52511.0,5,0
20302,959955793473418656,Palermo,-34.597246780488355,-58.4195035598683,Entire home/apt,26255.0,1,0
20303,959997406299845900,San Nicolas,-34.6038814,-58.3797981,Entire home/apt,71268.0,2,102
20304,960013927680094413,Palermo,-34.58861,-58.41221,Entire home/apt,26255.0,2,76
20305,960016396347623167,San Telmo,-34.62399186770588,-58.37481780053542,Entire home/apt,52511.0,1,0
20306,960024860152322812,Palermo,-34.59467252157642,-58.41718789411798,Entire home/apt,31958.0,3,30
20307,960033036998011462,Palermo,-34.58197,-58.44319,Entire home/apt,36758.0,3,32
20308,960035160243397186,Belgrano,-34.554367,-58.44945409999999,Entire home/apt,81665.0,9,22
20309,960037803493432870,Belgrano,-34.5669929,-58.4561534,Entire home/apt,31811.0,4,0
20310,960049165044999718,Balvanera,-34.60286875930713,-58.399993558023446,Entire home/apt,33607.0,1,35
20311,960050604682525987,Monserrat,-34.6115255,-58.37389779999999,Entire home/apt,38606.0,2,62
20312,960064961272038054,Palermo,-34.5847617,-58.43967490000001,Entire home/apt,42009.0,28,7
20313,960070043397197715,Recoleta,-34.591632,-58.39728400000001,Entire home/apt,29406.0,7,17
20314,960078890231957318,Recoleta,-34.5853152,-58.4036399,Entire home/apt,68264.0,3,31
20315,960099640934542078,Palermo,-34.58929,-58.41277,Entire home/apt,40507.0,2,32
20316,960109275513570552,Palermo,-34.5773,-58.44066,Entire home/apt,120775.0,1,0
20318,960160791941942051,Palermo,-34.57184,-58.43311,Entire home/apt,50536.0,3,39
20319,960160932302839957,Palermo,-34.5897576869621,-58.4326920168409,Entire home/apt,44519.0,3,19
20320,960171184518805610,Palermo,-34.5819604,-58.441926,Entire home/apt,36758.0,3,38
20321,960188347150092063,Palermo,-34.58514964090464,-58.421093822869,Entire home/apt,42009.0,3,19
20322,960212130667919435,Palermo,-34.586532321728065,-58.41537257669807,Entire home/apt,36758.0,2,0
20323,960215238551881801,Palermo,-34.579062861757905,-58.4336692954333,Entire home/apt,67256.0,1,30
20324,960217451660407529,Palermo,-34.580848,-58.41483169999999,Entire home/apt,104119.0,2,48
20325,960217528293991767,San Telmo,-34.62479923632666,-58.37284289569029,Private room,15249.0,3,4
20326,960238355608274309,Palermo,-34.5872932,-58.4219641,Entire home/apt,49360.0,3,41
20327,960246342195862568,Recoleta,-34.59488274531614,-58.40645895396728,Entire home/apt,34500.0,3,37
20328,960258474817109794,Nuñez,-34.54226195983885,-58.46418868750334,Entire home/apt,46210.0,3,1
20330,960285712481612538,Palermo,-34.5800098853146,-58.425041310487245,Entire home/apt,36611.0,2,5
20331,960301404673682234,Palermo,-34.57711506369645,-58.421313550071694,Entire home/apt,54464.0,2,9
20332,960304093656805217,Palermo,-34.58209644156364,-58.42697173227386,Entire home/apt,45233.0,1,2
20333,960334373688957902,Almagro,-34.60471,-58.41605,Entire home/apt,48310.0,7,7
20334,960423446950214955,Palermo,-34.58143,-58.43514,Entire home/apt,43857.0,1,23
20335,960435795873303221,Palermo,-34.5863979,-58.428354,Entire home/apt,91369.0,3,15
20336,960631038575207947,Palermo,-34.5819604,-58.441926,Entire home/apt,36758.0,3,38
20337,960665312362129586,Palermo,-34.57998537084775,-58.40777606954911,Entire home/apt,45159.0,3,24
20338,960690902187313890,Palermo,-34.5819604,-58.441926,Entire home/apt,44109.0,3,53
20339,960691358925448464,Palermo,-34.5819604,-58.441926,Entire home/apt,36758.0,2,30
20340,960711618191324893,Almagro,-34.59828,-58.4229,Entire home/apt,36905.0,2,107
20341,960717697706935823,Almagro,-34.5980308,-58.4266898,Entire home/apt,26560.0,2,14
20342,960722589490036501,Recoleta,-34.5923976,-58.4124984,Entire home/apt,26255.0,3,8
20343,960725380583939461,Recoleta,-34.597276196012324,-58.412126627803474,Entire home/apt,28807.0,2,42
20344,960732999935077523,Recoleta,-34.59723865956211,-58.41418331735684,Entire home/apt,31507.0,2,17
20345,960757509867009261,Recoleta,-34.5849133,-58.39985919999999,Entire home/apt,50452.0,1,16
20346,960763668112673677,Monserrat,-34.6098203,-58.3763728,Entire home/apt,21004.0,15,9
20347,960767332741564442,Agronomia,-34.596285,-58.498081,Entire home/apt,23766.0,3,12
20348,960774936315981324,Nuñez,-34.53864295486741,-58.46631869673729,Entire home/apt,72465.0,3,0
20349,960791330576839230,Belgrano,-34.55433,-58.44848,Entire home/apt,47407.0,1,47
20350,960791564986010551,Recoleta,-34.58669714960292,-58.40044660494344,Entire home/apt,44109.0,1,0
20351,960792158834361027,Belgrano,-34.55486755854198,-58.44941070113868,Entire home/apt,44708.0,1,26
20352,960794763993943389,Palermo,-34.59197,-58.42654,Entire home/apt,76666.0,3,1
20353,960808722325552592,Recoleta,-34.5930154,-58.39961340000001,Entire home/apt,57762.0,1,81
20354,960813298450246214,San Telmo,-34.61751402390218,-58.367852162762,Entire home/apt,94520.0,1,5
20355,960837338717232861,Palermo,-34.58437,-58.44134,Entire home/apt,53561.0,3,12
20356,960854885255120551,San Telmo,-34.61650160000001,-58.3730593,Entire home/apt,39908.0,2,2
20357,960855046993042355,San Nicolas,-34.600356,-58.3861363,Entire home/apt,28356.0,3,15
20358,960862151773638553,Balvanera,-34.60846863533265,-58.39935096878662,Entire home/apt,63013.0,2,28
20359,960871816898495304,San Nicolas,-34.599865798342414,-58.38525092154552,Entire home/apt,30456.0,3,12
20360,960877405520767987,Balvanera,-34.6017671,-58.41107049999999,Entire home/apt,33607.0,4,0
20361,960905628121431473,San Telmo,-34.62251,-58.37212,Entire home/apt,52511.0,2,19
20362,960911503553845331,Caballito,-34.6102933691285,-58.45132514834404,Entire home/apt,54611.0,4,0
20363,960913188565145684,Palermo,-34.591637220333496,-58.42280521988869,Entire home/apt,42009.0,2,1
20364,960948508641846611,Nuñez,-34.553171,-58.47342630000001,Entire home/apt,63013.0,1,10
20365,961028815578059578,Recoleta,-34.58855417184091,-58.3916275575757,Entire home/apt,117771.0,1,34
20366,961068984469771569,Palermo,-34.5822377,-58.42813689999999,Entire home/apt,43059.0,2,45
20367,961077930122304464,Caballito,-34.6267024,-58.4345066,Entire home/apt,26255.0,1,0
20368,961125031857053911,San Nicolas,-34.60291157525872,-58.3872672836798,Entire home/apt,48310.0,1,2
20369,961376865102340462,Palermo,-34.5819604,-58.441926,Entire home/apt,44109.0,3,45
20370,961463825260182816,San Nicolas,-34.6040814,-58.3849199,Entire home/apt,47260.0,2,12
20371,961517832084080364,Almagro,-34.6120958,-58.42299250000001,Entire home/apt,88218.0,3,1
20372,961524420279703775,Monserrat,-34.6115265,-58.3819695,Entire home/apt,33607.0,1,13
20373,961544845466933949,Recoleta,-34.5932089,-58.4047944,Entire home/apt,52511.0,3,1
20374,961570189917976837,Palermo,-34.57854,-58.40771,Entire home/apt,26255.0,1,1
20375,961585533387286998,Monserrat,-34.6165239,-58.3794739,Entire home/apt,27757.0,3,39
20376,961619831868052886,Villa Crespo,-34.6018665,-58.4481415,Private room,27757.0,2,0
20377,961664154783813419,Balvanera,-34.6048,-58.41137,Entire home/apt,24155.0,3,39
20378,961673054030668567,Velez Sarsfield,-34.637339799959015,-58.48053147116134,Private room,16803.0,1,15
20379,961726677920208033,Palermo,-34.579979927813,-58.43458586968006,Entire home/apt,47260.0,2,34
20380,961727453295957623,Palermo,-34.573491,-58.436576,Entire home/apt,26255.0,1,8
20381,961731673472586878,Villa Crespo,-34.59845,-58.43358,Entire home/apt,36758.0,4,15
20382,961734053433184761,Almagro,-34.6051355,-58.4260889,Entire home/apt,36758.0,3,38
20383,961738786233109351,Palermo,-34.58239,-58.42282,Entire home/apt,88964.0,2,1
20384,961750080867013120,Recoleta,-34.59565,-58.40217,Private room,15753.0,7,12
20385,961791265100776481,Caballito,-34.6219856,-58.4382247,Entire home/apt,36758.0,3,26
20386,961823170950677164,Palermo,-34.5906996,-58.43296239999999,Entire home/apt,42009.0,4,20
20387,961834717291851982,Villa Urquiza,-34.57465624000508,-58.47246441561403,Entire home/apt,58812.0,1,0
20388,961857763007452709,Recoleta,-34.59476,-58.4006,Entire home/apt,36190.0,1,21
20389,962069717980540574,Nuñez,-34.55046049111448,-58.46325527876615,Entire home/apt,57762.0,2,33
20390,962132261715760733,Coghlan,-34.560738297576634,-58.47140192041924,Entire home/apt,26255.0,7,9
20391,962213565880822496,Belgrano,-34.5563087,-58.44919600000001,Entire home/apt,52511.0,3,7
20393,962262175001257388,Villa Urquiza,-34.573912,-58.4887603,Entire home/apt,21004.0,3,16
20394,962319154840575581,Villa Crespo,-34.59709,-58.43987,Private room,12603.0,2,18
20395,962329682460801955,Palermo,-34.5854135,-58.4395985,Entire home/apt,39488.0,80,1
20396,962348804970529555,Recoleta,-34.583765,-58.3991768,Entire home/apt,105022.0,5,8
20397,962359550053455232,Palermo,-34.5770735,-58.4396787,Entire home/apt,73515.0,4,29
20398,962469151084518259,San Nicolas,-34.6042144,-58.38671449999999,Entire home/apt,47260.0,4,31
20399,962481637284913730,Nueva Pompeya,-34.654950414510495,-58.42177927685131,Entire home/apt,24365.0,2,0
20400,962507156927536442,Palermo,-34.58080241633389,-58.42553397136702,Entire home/apt,78766.0,2,20
20401,962559324682908849,Nuñez,-34.55202,-58.4675,Entire home/apt,29406.0,2,3
20402,962847622708546001,Palermo,-34.5796864,-58.4297979,Entire home/apt,28891.0,2,77
20403,962893489275450147,Balvanera,-34.59994236600444,-58.40724270790815,Entire home/apt,52511.0,1,1
20404,962893621837275576,Coghlan,-34.560656519893136,-58.47133754883151,Entire home/apt,26255.0,7,13
20405,962895056098044649,Palermo,-34.5792362,-58.4329685,Entire home/apt,34353.0,2,47
20406,962926687352528360,Recoleta,-34.5929,-58.40361,Entire home/apt,42009.0,2,1
20408,962953203376983108,San Nicolas,-34.60446,-58.39022,Entire home/apt,26255.0,3,1
20409,962964037027717076,Villa Urquiza,-34.578655,-58.48988079999999,Entire home/apt,26255.0,5,25
20410,963050853741284079,Palermo,-34.57848926568039,-58.434547642327885,Entire home/apt,44109.0,2,34
20411,963061943343603943,Belgrano,-34.552723933414725,-58.449915578457016,Entire home/apt,49056.0,1,29
20412,963062196217481365,Belgrano,-34.55251,-58.44916,Entire home/apt,49056.0,1,33
20413,963062467397623946,Belgrano,-34.55427,-58.44853,Entire home/apt,49056.0,1,19
20414,963062528787936616,Belgrano,-34.55476,-58.45011,Entire home/apt,50410.0,1,24
20415,963062607971840539,Belgrano,-34.55322158329928,-58.44862283822001,Entire home/apt,50557.0,1,35
20416,963062860415198551,Belgrano,-34.55437,-58.4506,Entire home/apt,49507.0,1,38
20417,963063111938819768,Belgrano,-34.55272933047189,-58.450805502450464,Entire home/apt,49213.0,1,28
20418,963065245942447977,Palermo,-34.5785124,-58.40914919999999,Entire home/apt,24008.0,1,4
20419,963097132007202747,Belgrano,-34.5549759,-58.43795530000001,Entire home/apt,35403.0,3,22
20420,963106362156787804,Palermo,-34.5709194,-58.4304662,Entire home/apt,34657.0,4,15
20421,963112819759227500,San Nicolas,-34.6037575,-58.3881681,Entire home/apt,94520.0,3,6
20422,963127086306811756,Recoleta,-34.58753373694656,-58.38449656963349,Entire home/apt,26875.0,2,42
20423,963134956876906390,Palermo,-34.5865987,-58.4196767,Entire home/apt,54758.0,1,55
20424,963147019756500102,Recoleta,-34.59646,-58.39704,Entire home/apt,40958.0,1,100
20425,963161763453520648,Palermo,-34.5684,-58.43692,Entire home/apt,44634.0,1,2
20426,963171818920437113,Palermo,-34.57851758059536,-58.40601046034953,Entire home/apt,47260.0,2,14
20428,963213297752041283,Palermo,-34.5819604,-58.441926,Entire home/apt,36758.0,3,28
20429,963220317305386043,Colegiales,-34.57142007537222,-58.44243293789875,Entire home/apt,57762.0,60,0
20430,963224163795063403,Balvanera,-34.6126715,-58.39726330000001,Entire home/apt,346572.0,2,4
20431,963298708907995639,Almagro,-34.60122732029716,-58.42940989635528,Entire home/apt,42009.0,14,4
20432,963310570891823909,Palermo,-34.5908634,-58.41584830000001,Entire home/apt,25436.0,2,83
20433,963315564431937105,Recoleta,-34.5933953,-58.4126643,Entire home/apt,29280.0,2,40
20434,963318582758437229,Palermo,-34.57608927152014,-58.43272214292878,Entire home/apt,40958.0,2,18
20435,963323624881762423,Monserrat,-34.6115255,-58.37389779999999,Entire home/apt,43185.0,1,0
20436,963355642469596493,Palermo,-34.57294,-58.43191,Entire home/apt,38259.0,2,24
20437,963579490420592296,Palermo,-34.59168,-58.4216,Entire home/apt,374329.0,3,63
20438,963588216490449340,Almagro,-34.59844496530721,-58.423250934115615,Entire home/apt,42009.0,2,4
20439,963602074241919302,Belgrano,-34.5596674,-58.46305569999999,Entire home/apt,37209.0,3,34
20440,963638728978519270,Retiro,-34.5929518,-58.38699,Entire home/apt,40958.0,5,2
20442,963669047316173036,Recoleta,-34.5886262,-58.39142079999999,Entire home/apt,73935.0,2,22
20443,963681912889321881,Palermo,-34.580792793269694,-58.4267520904541,Entire home/apt,76519.0,2,5
20444,963717077816762816,Balvanera,-34.60835377927983,-58.39827028732255,Entire home/apt,31507.0,2,48
20445,963738599422409811,Recoleta,-34.58623,-58.4078,Entire home/apt,52511.0,2,31
20446,963757659139080729,Palermo,-34.5769771,-58.40539009999999,Entire home/apt,39908.0,7,5
20447,963760184517679117,Almagro,-34.607936238616624,-58.42618614435195,Entire home/apt,30603.0,3,21
20449,963800085938419947,Palermo,-34.58222,-58.4249,Entire home/apt,77779.0,2,9
20450,963810768901582667,Villa Crespo,-34.59823840652805,-58.43225524683935,Entire home/apt,34657.0,4,22
20451,963811411749591981,Retiro,-34.5908681,-58.37904640000001,Entire home/apt,472598.0,5,4
20452,963820959079345084,Villa Crespo,-34.59705,-58.43402,Entire home/apt,34657.0,4,21
20453,963823078872407216,Almagro,-34.60784655429819,-58.42615596950054,Entire home/apt,39604.0,3,11
20454,963836056716288249,Villa Crespo,-34.59879163143607,-58.433369975677,Entire home/apt,36758.0,4,5
20455,963845634238785173,Retiro,-34.59089038226587,-58.38247890276104,Entire home/apt,27453.0,4,0
20456,963859427010132216,Villa Crespo,-34.59466792663471,-58.43158610740967,Entire home/apt,29406.0,120,0
20457,963872884239398071,Monserrat,-34.6115255,-58.37389779999999,Entire home/apt,34027.0,1,15
20459,963890754615980244,San Nicolas,-34.60798841246276,-58.3871849247707,Entire home/apt,31507.0,7,3
20460,963896438519624310,Boedo,-34.637470314697026,-58.41983967218257,Entire home/apt,52511.0,1,0
20461,963908449306532590,Caballito,-34.6053552,-58.43136269999999,Entire home/apt,38869.0,2,0
20462,963908724909090503,San Nicolas,-34.603577,-58.3852194,Entire home/apt,31507.0,1,109
20463,963930051617440927,Palermo,-34.5791077,-58.4286317,Entire home/apt,39908.0,3,4
20464,963960976506180336,Recoleta,-34.599512,-58.396832,Entire home/apt,31507.0,2,14
20466,963988318950558438,Palermo,-34.5804,-58.43311,Entire home/apt,73515.0,3,13
20467,963991257258325526,Constitucion,-34.61988251969603,-58.37835337739012,Entire home/apt,42009.0,3,49
20468,964002640032439627,Palermo,-34.5895609388303,-58.43257311783685,Entire home/apt,41105.0,4,20
20469,964030060562024905,Recoleta,-34.588607295055134,-58.39142365211488,Entire home/apt,96021.0,2,26
20470,964059327256297821,Chacarita,-34.5824785,-58.4516712,Entire home/apt,32704.0,3,18
20471,964076030603194783,Almagro,-34.610270757492245,-58.42636149376631,Private room,21004.0,1,27
20472,964095947573418584,Chacarita,-34.58603449401743,-58.44862181794316,Private room,13653.0,7,4
20473,964118457798703876,Monserrat,-34.61599959999999,-58.374853,Entire home/apt,23703.0,3,58
20475,964356845655792678,Recoleta,-34.588085,-58.4006049,Entire home/apt,36758.0,2,33
20476,964374641003701606,Balvanera,-34.59990109383679,-58.40433875919995,Entire home/apt,13800.0,2,12
20477,964391554508834855,Palermo,-34.5870048,-58.4238379,Entire home/apt,62110.0,1,58
20478,964396202681070588,Palermo,-34.5800123,-58.4326963,Entire home/apt,38553.0,20,4
20479,964396892888513000,Palermo,-34.5842,-58.44094,Entire home/apt,49770.0,1,21
20480,964408489461867104,Chacarita,-34.5901975,-58.4465745,Entire home/apt,30005.0,3,20
20482,964424821313314536,Chacarita,-34.5901975,-58.4465745,Entire home/apt,34510.0,3,12
20483,964444456509300299,Palermo,-34.585027,-58.4222167,Entire home/apt,42009.0,1,1
20484,964452038616203370,Palermo,-34.5917329,-58.4265158,Entire home/apt,73515.0,3,21
20485,964455241039899347,Balvanera,-34.5994553,-58.4026097,Entire home/apt,24155.0,3,29
20486,964491684654041877,Monserrat,-34.61278468938134,-58.37135647955122,Entire home/apt,27726.0,30,20
20487,964493939189732070,Monserrat,-34.612180330190576,-58.37334101360997,Entire home/apt,47260.0,1,12
20488,964500281748518442,Flores,-34.63240182238625,-58.46723735332488,Entire home/apt,28209.0,4,6
20489,964504673257826895,Caballito,-34.6112,-58.44295,Entire home/apt,30456.0,1,1
20490,964507547435382877,Monserrat,-34.612843369739245,-58.37191414547649,Entire home/apt,32651.0,30,10
20491,964514862981890163,Belgrano,-34.56332,-58.45063,Entire home/apt,367576.0,1,4
20492,964534788537151430,Colegiales,-34.57043588390412,-58.448631539940834,Entire home/apt,36758.0,3,28
20493,964540010039207044,Retiro,-34.5946244,-58.3835504,Entire home/apt,49360.0,5,0
20495,964573103053072383,Palermo,-34.591959830291934,-58.42432115906807,Entire home/apt,76666.0,3,0
20497,964588681066037048,Balvanera,-34.6015378,-58.40486499999999,Private room,14493.0,1,15
20498,964606248021850088,Recoleta,-34.59250426384243,-58.404364353545375,Entire home/apt,30005.0,3,13
20499,964615391299930519,Colegiales,-34.575637794122315,-58.44781042399288,Entire home/apt,28356.0,1,12
20500,964689586199942204,Recoleta,-34.59731048435769,-58.39159160322068,Entire home/apt,17854.0,10,1
20501,964694949458334160,San Nicolas,-34.6027409,-58.3808985,Entire home/apt,42691.0,2,8
20502,964706750480588772,Villa Urquiza,-34.5704294,-58.475841,Entire home/apt,47260.0,30,6
20503,964717453114462773,Palermo,-34.58394827548088,-58.42248263694613,Entire home/apt,39761.0,3,15
20504,964718868174329238,Palermo,-34.57007,-58.44324,Entire home/apt,32252.0,7,2
20505,964733887809494187,Palermo,-34.5926316,-58.42727739999999,Entire home/apt,54307.0,1,67
20506,964757289214649608,San Cristobal,-34.62194342591436,-58.40326091750272,Private room,30456.0,1,0
20507,964767479604978103,San Nicolas,-34.603495722150846,-58.37939379510234,Entire home/apt,35707.0,2,15
20508,964791962848796604,Belgrano,-34.56335864270932,-58.45997686892151,Entire home/apt,39898.0,3,6
20510,964814040366224372,Constitucion,-34.62077,-58.37945,Entire home/apt,29406.0,3,1
20512,965089362352258738,Belgrano,-34.5665431,-58.44825119999999,Entire home/apt,42009.0,12,2
20513,965104062382087494,Palermo,-34.57753110000001,-58.4361967,Entire home/apt,28177.0,1,40
20514,965155898092013266,Palermo,-34.57724889165492,-58.430305612111184,Entire home/apt,36758.0,1,60
20515,965161759805783749,Monserrat,-34.61493794954784,-58.39120639822953,Entire home/apt,105022.0,1,0
20516,965193926625840942,Almagro,-34.5985631,-58.4173353,Entire home/apt,26234.0,2,40
20517,965200557253361184,Velez Sarsfield,-34.626542427805504,-58.49187678465577,Entire home/apt,37661.0,2,11
20518,965250953022597342,Mataderos,-34.65133,-58.50627,Entire home/apt,32410.0,1,15
20519,965264693042308098,San Telmo,-34.6164507,-58.3671474,Entire home/apt,84017.0,2,21
20521,965276650290918679,Paternal,-34.603667178491165,-58.46033088813569,Entire home/apt,30456.0,7,7
20522,965285927543397107,Villa Gral. Mitre,-34.60400008022199,-58.46213996936535,Entire home/apt,30456.0,5,9
20523,965288746717099390,Balvanera,-34.60318651402371,-58.39713329261355,Entire home/apt,32137.0,3,47
20524,965288937599490521,Palermo,-34.5794928,-58.4359066,Entire home/apt,105022.0,10,9
20525,965297821366370495,Caballito,-34.6190948,-58.453671,Entire home/apt,39562.0,1,28
20526,965314597010000041,Monserrat,-34.61260566063864,-58.37204229292737,Entire home/apt,29238.0,3,11
20527,965321815826743282,Almagro,-34.60403514091833,-58.428998903134136,Entire home/apt,31748.0,2,64
20528,965352769666529247,Balvanera,-34.60267259564085,-58.405656716660914,Private room,14703.0,1,3
20529,965357352281999820,Nuñez,-34.5526186,-58.4667687,Entire home/apt,27726.0,3,34
20530,965377791520946236,Retiro,-34.59608,-58.37397,Entire home/apt,36611.0,2,47
20531,965402055132914534,Balvanera,-34.60269,-58.40593,Private room,13653.0,1,11
20532,965406090098915089,San Telmo,-34.61778049999999,-58.370854,Entire home/apt,34510.0,2,75
20535,965451257177400354,Recoleta,-34.594674391935136,-58.4003742750136,Entire home/apt,44256.0,1,23
20536,965454765880309100,Villa Crespo,-34.59628,-58.44161,Entire home/apt,84017.0,31,0
20537,965459576589607968,Palermo,-34.58990319465983,-58.43183208064701,Entire home/apt,42009.0,4,24
20539,965752384933725048,Caballito,-34.61867,-58.45051,Entire home/apt,26255.0,3,2
20540,965766369868108585,Palermo,-34.58480273537208,-58.42101295979095,Entire home/apt,37209.0,2,39
20541,965778321363091438,Palermo,-34.5821763,-58.43372180000001,Entire home/apt,52511.0,1,14
20542,965779492334942756,Palermo,-34.57280718640347,-58.434910288090585,Entire home/apt,52511.0,6,16
20543,965788172376321648,Caballito,-34.6127699414716,-58.43262851871656,Entire home/apt,40958.0,2,5
20544,965822240884295161,San Nicolas,-34.60086606707484,-58.375768661499016,Entire home/apt,20101.0,3,38
20545,965822280714943508,Colegiales,-34.57591638020303,-58.44588663429022,Entire home/apt,43059.0,4,4
20546,965841096165734527,Palermo,-34.59041008522683,-58.41289982199669,Entire home/apt,43342.0,2,61
20547,965841107416759489,Recoleta,-34.59196952616118,-58.41210220009088,Entire home/apt,30656.0,2,34
20548,965859141900423358,Recoleta,-34.58882628309696,-58.40195672988905,Entire home/apt,50410.0,30,10
20549,965862349724146274,Nuñez,-34.55065,-58.46469,Entire home/apt,57762.0,1,5
20551,965881180193907476,Nuñez,-34.552161329924814,-58.46980047685311,Entire home/apt,47260.0,7,4
20552,965888041736392206,Recoleta,-34.5879166,-58.3857515,Entire home/apt,43805.0,1,51
20553,965907733046258031,Barracas,-34.6273,-58.37242,Entire home/apt,57762.0,2,8
20554,965923151621301776,Recoleta,-34.5933626,-58.40987819999999,Entire home/apt,52931.0,2,1
20555,965937127173168945,Caballito,-34.6144535,-58.4419715,Entire home/apt,47260.0,3,6
20556,965968837735233901,Palermo,-34.5796919,-58.4347036,Entire home/apt,37209.0,3,57
20557,965969429566498962,Palermo,-34.5800669,-58.4263456,Entire home/apt,33607.0,89,17
20558,965976243001659939,Nuñez,-34.5527559,-58.4691863,Entire home/apt,30152.0,2,29
20559,965983087299578745,Monserrat,-34.6115255,-58.37389779999999,Entire home/apt,47051.0,1,0
20560,966007227859450516,Puerto Madero,-34.6168585324704,-58.36269738032156,Entire home/apt,231048.0,3,2
20561,966025305818055712,Palermo,-34.5904101,-58.42447190000001,Entire home/apt,32410.0,2,1
20562,966038051339872959,Palermo,-34.5792615104025,-58.435203557518285,Entire home/apt,46514.0,1,5
20564,966056314778759288,Recoleta,-34.5961505,-58.4061167,Entire home/apt,39005.0,2,2
20565,966071730949227644,Palermo,-34.5912754532225,-58.43202803080365,Entire home/apt,44109.0,3,11
20566,966081537425087601,Colegiales,-34.58207,-58.44505,Entire home/apt,84017.0,3,5
20567,966099418556024047,Recoleta,-34.595477549694245,-58.41262581886158,Entire home/apt,26465.0,2,19
20569,966390511851973841,Colegiales,-34.56926,-58.45539,Entire home/apt,30456.0,1,8
